X;Y;Z;Strati;Cutoff
551351.8105;7821546.398;-8902.120117;0;0.024136487
549251.8105;7821264.848;-8956.639648;0;0.279062096
550751.8105;7818186.57;-8808.290039;0;0.84570089
550651.8105;7816684.969;-8840.009766;0;0.58889203
551901.8105;7819763.25;-8816.839844;0;0.112088343
550226.8105;7817661.008;-8844.849609;0;0.108105225
550114.3105;7817717.32;-8853.570313;0;0.63893575
551676.8105;7819782.02;-8826.490234;0;0.364798295
550801.8105;7819500.469;-8801.700195;0;0.605712748
551739.3105;7821734.102;-8858.05957;0;0.997622965
549339.3105;7821640.25;-8961.730469;0;0.153598144
552451.8105;7817379.461;-8725.280273;0;0.50709432
551376.8105;7817754.859;-8797.290039;0;0.823442849
550276.8105;7818918.598;-8807.889648;0;0.934903952
549651.8105;7821396.238;-8960.049805;0;0.193370673
551726.8105;7816853.898;-8786.139648;0;0.767548812
551626.8105;7818130.258;-8779.530273;0;0.955072512
551739.3105;7817717.32;-8799.94043;0;0.968322664
551789.3105;7819857.098;-8825.75;0;0.376051565
551764.3105;7818073.949;-8774.759766;0;0.00353932
550989.3105;7819631.859;-8810.230469;0;0.827431407
549964.3105;7818824.75;-8836.360352;0;0.980473345
549926.8105;7817886.25;-8865.429688;0;0.939402241
549676.8105;7817998.871;-8867.519531;0;0.412134208
551351.8105;7821246.078;-8892.410156;0;0.745246478
551414.3105;7819200.148;-8817.860352;0;0.538393286
550039.3105;7821734.102;-8959.339844;0;0.441429073
548889.3105;7818355.5;-8921.879883;0;0.550005876
551776.8105;7819669.398;-8824.410156;0;0.615024907
550626.8105;7819669.398;-8804.230469;0;0.567569277
551314.3105;7818637.047;-8797.389648;0;0.208196998
550726.8105;7817417;-8813.150391;0;0.398641871
552064.3105;7817210.527;-8768.570313;0;0.558974013
552076.8105;7820082.34;-8771.530273;0;0.777237675
549951.8105;7818224.109;-8864.330078;0;0.866550903
550614.3105;7820532.82;-8813.799805;0;0.457298487
550401.8105;7817980.098;-8842.389648;0;0.643011703
551626.8105;7819688.168;-8828.230469;0;0.817555282
551776.8105;7816778.816;-8778.780273;0;0.457764978
550376.8105;7819275.23;-8803.290039;0;0.091032761
551289.3105;7819425.391;-8812.629883;0;0.707769906
549864.3105;7819106.301;-8845.169922;0;0.941833519
549576.8105;7819143.84;-8884.280273;0;0.809313464
549839.3105;7819369.078;-8848.580078;0;0.400016346
550326.8105;7821339.93;-8921.209961;0;0.68319967
552064.3105;7817642.238;-8787.120117;0;0.815488065
552214.3105;7819331.539;-8816.009766;0;0.953103201
552389.3105;7817567.16;-8750.950195;0;0.782406771
551689.3105;7819181.379;-8816.910156;0;0.327135729
552214.3105;7818092.719;-8807.410156;0;0.32966741
550789.3105;7821039.609;-8903.860352;0;0.891110201
551589.3105;7818881.059;-8797.299805;0;0.720466561
552276.8105;7820720.52;-8829.980469;0;0.535495352
552326.8105;7821640.25;-8845.089844;0;0.198529743
551751.8105;7818805.98;-8798.55957;0;0.130473388
550326.8105;7821715.328;-8943.230469;0;0.494656987
550551.8105;7820551.59;-8811.679688;0;0.407227499
550864.3105;7819444.16;-8802.379883;0;0.57807525
550064.3105;7819932.18;-8821.25;0;0.275067994
551201.8105;7820570.359;-8855.969727;0;0.886569317
549001.8105;7817191.758;-8852.969727;0;0.888169803
550414.3105;7818393.039;-8841.540039;0;0.660830099
549726.8105;7818486.891;-8843.040039;0;0.234720966
550289.3105;7817154.219;-8817.089844;0;0.11423372
550639.3105;7818242.879;-8817.919922;0;0.047466983
552414.3105;7819650.629;-8812.570313;0;0.850797222
550901.8105;7821377.469;-8919.410156;0;0.029563571
552051.8105;7819350.309;-8813.290039;0;0.520500124
550789.3105;7821377.469;-8919.679688;0;0.139484216
551051.8105;7818956.141;-8816.389648;0;0.03387833
549651.8105;7821809.18;-8969.629883;0;0.650388941
552301.8105;7820889.449;-8840.179688;0;0.823834473
552389.3105;7816947.75;-8705.070313;0;0.883365705
551351.8105;7819594.32;-8817.980469;0;0.352645963
551039.3105;7820682.98;-8853.219727;0;0.974386436
551139.3105;7818693.359;-8820.049805;0;0.644269628
549551.8105;7821640.25;-8966.179688;0;0.004985855
552064.3105;7816853.898;-8768.240234;0;0.763731345
551589.3105;7818730.898;-8790.459961;0;0.789053609
551676.8105;7817210.527;-8787.230469;0;0.599501866
551351.8105;7819425.391;-8808.410156;0;0.252059628
551576.8105;7817886.25;-8796.980469;0;0.255271626
551639.3105;7819275.23;-8823.070313;0;0.455229417
549514.3105;7819162.609;-8893.080078;0;0.922766593
552264.3105;7819031.219;-8812.269531;0;0.229818037
551814.3105;7820007.258;-8798.950195;0;0.861162099
550264.3105;7821565.168;-8935.269531;0;0.134059892
549189.3105;7817923.789;-8865.099609;0;0.987990847
550464.3105;7817829.938;-8834.099609;0;0.840948169
550076.8105;7820138.648;-8815.360352;0;0.686453025
551426.8105;7820664.211;-8871.700195;0;0.012963097
550114.3105;7818224.109;-8863.209961;0;0.362540248
550339.3105;7817980.098;-8849.080078;0;0.24477704
549814.3105;7819800.789;-8871.830078;0;0.572751122
549751.8105;7817811.168;-8860.099609;0;0.213907395
551976.8105;7821095.918;-8862.639648;0;0.737043003
550789.3105;7820889.449;-8887.429688;0;0.628715121
549051.8105;7818524.43;-8914;0;0.220026317
550176.8105;7817398.227;-8831.969727;0;0.882104319
550589.3105;7818805.98;-8815.070313;0;0.117520061
549101.8105;7817473.309;-8827.900391;0;0.876582588
551801.8105;7819031.219;-8811.160156;0;0.181146303
552114.3105;7820307.578;-8773.030273;0;0.840112823
550639.3105;7818956.141;-8804.950195;0;0.211102238
552339.3105;7817811.168;-8785.120117;0;0.738337193
549289.3105;7819162.609;-8911.30957;0;0.41856166
551989.3105;7818411.809;-8802.469727;0;0.653107448
551814.3105;7818956.141;-8808.110352;0;0.274869416
551676.8105;7817717.32;-8801.230469;0;0.738399736
551514.3105;7820776.828;-8867.610352;0;0.349536967
551176.8105;7817454.539;-8784.25;0;0.600080952
550901.8105;7820908.219;-8884.990234;0;0.735177283
552039.3105;7818956.141;-8812.650391;0;0.302507176
550364.3105;7819481.699;-8807.849609;0;0.149472588
548889.3105;7818430.578;-8923;0;0.389860153
550501.8105;7819350.309;-8771.150391;0;0.374120848
549776.8105;7820044.801;-8890.30957;0;0.777769333
551601.8105;7818393.039;-8797;0;0.081995567
550289.3105;7817661.008;-8838.780273;0;0.566762649
550439.3105;7819631.859;-8784.419922;0;0.000547758
552189.3105;7817022.828;-8728.030273;0;0.18165804
549664.3105;7818167.797;-8869.339844;0;0.417115394
549801.8105;7816797.59;-8835.879883;0;0.099253458
551576.8105;7821339.93;-8902.769531;0;0.117207527
549689.3105;7819143.84;-8865.419922;0;0.005698287
551976.8105;7817736.09;-8793.740234;0;0.875343236
550464.3105;7817398.227;-8829.290039;0;0.143844799
551076.8105;7820570.359;-8844.889648;0;0.93446893
551551.8105;7819913.41;-8837.610352;0;0.156853489
551601.8105;7820363.887;-8835.780273;0;0.38459787
550851.8105;7821227.309;-8915.120117;0;0.025173665
551239.3105;7821546.398;-8906.379883;0;0.278515776
549989.3105;7817736.09;-8857.959961;0;0.011383125
551976.8105;7821734.102;-8852.759766;0;0.366706399
549651.8105;7819932.18;-8901.349609;0;0.594568998
549351.8105;7819913.41;-8925.469727;0;0.289018734
551001.8105;7819519.238;-8807.919922;0;0.677391029
549701.8105;7818730.898;-8848.589844;0;0.981764015
549926.8105;7821677.789;-8970.580078;0;0.544355135
549439.3105;7821396.238;-8963.709961;0;0.488012466
550839.3105;7819913.41;-8809.349609;0;0.684210103
552301.8105;7816872.668;-8735.599609;0;0.99564572
551064.3105;7821490.09;-8911.280273;0;0.695715458
552089.3105;7819988.488;-8779.769531;0;0.156660225
550114.3105;7817492.078;-8838.240234;0;0.566571524
551151.8105;7819875.867;-8829.780273;0;0.606951499
549701.8105;7818693.359;-8843.490234;0;0.860939276
550901.8105;7821302.391;-8919.490234;0;0.53883348
550414.3105;7818937.367;-8787.870117;0;0.578708403
551589.3105;7818974.91;-8804.870117;0;0.145527028
549351.8105;7817773.629;-8855.030273;0;0.667347876
552264.3105;7821640.25;-8845.610352;0;0.778609413
550414.3105;7818055.18;-8843.150391;0;0.151839125
550951.8105;7821827.949;-8919.209961;0;0.455306672
550051.8105;7820326.348;-8832.099609;0;0.759756296
550914.3105;7819275.23;-8801.769531;0;0.600285451
552376.8105;7819031.219;-8814.450195;0;0.818600123
551139.3105;7819181.379;-8813.230469;0;0.918944133
549526.8105;7819294;-8900.379883;0;0.401064165
551839.3105;7816966.52;-8782.610352;0;0.06817791
551751.8105;7821415.008;-8893.780273;0;0.670235176
549489.3105;7821471.32;-8964.730469;0;0.987176324
549014.3105;7821114.691;-8970.679688;0;0.40755362
552214.3105;7820851.91;-8845.519531;0;0.860575393
551826.8105;7820438.969;-8818.05957;0;0.123828198
550201.8105;7820213.73;-8801.360352;0;0.917947605
550026.8105;7820176.188;-8820.040039;0;0.739571202
549139.3105;7817341.918;-8822.469727;0;0.303789279
550864.3105;7819706.938;-8809.44043;0;0.275504312
550014.3105;7818167.797;-8868.280273;0;0.557551211
552064.3105;7818899.828;-8813.080078;0;0.96264243
550639.3105;7817417;-8821.360352;0;0.596764707
550814.3105;7819350.309;-8800.480469;0;0.93531703
551639.3105;7817661.008;-8802.80957;0;0.717121944
550639.3105;7817567.16;-8825.839844;0;0.012716885
552164.3105;7819500.469;-8814.30957;0;0.797832786
549376.8105;7821396.238;-8963.360352;0;0.021291122
552201.8105;7821640.25;-8845.719727;0;0.916140854
549814.3105;7818336.73;-8858.230469;0;0.682517939
551976.8105;7819406.617;-8813.139648;0;0.072680553
551676.8105;7819688.168;-8827.019531;0;0.253446031
551214.3105;7819875.867;-8833.379883;0;0.334818824
550476.8105;7821452.551;-8919.950195;0;0.966746422
549714.3105;7818843.52;-8859.980469;0;0.830185665
551814.3105;7819200.148;-8813.929688;0;0.534159932
549001.8105;7819068.758;-8924.019531;0;0.322102701
549064.3105;7819068.758;-8921.549805;0;0.914863938
549564.3105;7821827.949;-8975.580078;0;0.048080467
551189.3105;7818637.047;-8811.519531;0;0.57380112
551589.3105;7819369.078;-8823.589844;0;0.903397177
551639.3105;7819462.93;-8823.209961;0;0.926769338
551039.3105;7819706.938;-8817.870117;0;0.207250884
549926.8105;7817829.938;-8864.799805;0;0.262548149
551864.3105;7817398.227;-8783.740234;0;0.105767482
551489.3105;7818693.359;-8789.419922;0;0.739003129
551701.8105;7820776.828;-8857.990234;0;0.379771617
550001.8105;7817379.461;-8837;0;0.883295517
551214.3105;7819800.789;-8832.280273;0;0.619311631
549614.3105;7818993.68;-8861.769531;0;0.529323256
550751.8105;7817341.918;-8808.639648;0;0.071907802
551064.3105;7819782.02;-8822.839844;0;0.743031327
551976.8105;7821640.25;-8862.450195;0;0.188083388
550826.8105;7817623.469;-8813.519531;0;0.231944298
551751.8105;7818956.141;-8806.120117;0;0.081075187
549176.8105;7818655.82;-8907.320313;0;0.523533441
550064.3105;7819988.488;-8828.769531;0;0.713602545
549326.8105;7818261.648;-8877.139648;0;0.955065992
552276.8105;7821734.102;-8840.049805;0;0.965565739
551139.3105;7820589.129;-8853.799805;0;0.247350285
552276.8105;7819594.32;-8820.780273;0;0.993601804
550226.8105;7817886.25;-8857.209961;0;0.98022686
550151.8105;7821321.16;-8938.219727;0;0.127263188
549826.8105;7819932.18;-8878.259766;0;0.130582004
552276.8105;7818393.039;-8817.5;0;0.855704422
549289.3105;7819294;-8917.629883;0;0.787318538
549226.8105;7821433.781;-8951.860352;0;0.849073757
551814.3105;7821339.93;-8886.209961;0;0.220052172
552189.3105;7817229.301;-8759.540039;0;0.831022514
551014.3105;7817266.84;-8788.330078;0;0.04209583
550789.3105;7821133.457;-8910.540039;0;0.436525473
549214.3105;7821208.539;-8962.580078;0;0.352584662
551864.3105;7821827.949;-8845.139648;0;0.627060046
551526.8105;7821152.23;-8896;0;0.402259922
551589.3105;7818561.969;-8790.69043;0;0.653088657
549864.3105;7819275.23;-8840.459961;0;0.68309166
552339.3105;7817736.09;-8783.459961;0;0.152035601
550951.8105;7821546.398;-8901.730469;0;0.524038033
552214.3105;7821095.918;-8856.040039;0;0.892057249
551464.3105;7821809.18;-8884.879883;0;0.224307816
552114.3105;7817285.609;-8770.740234;0;0.411254734
549026.8105;7820795.598;-8962.05957;0;0.702830542
549351.8105;7819237.688;-8906.94043;0;0.484459282
551089.3105;7819200.148;-8809.990234;0;0.074688656
551889.3105;7819425.391;-8814.849609;0;0.670384706
550589.3105;7819725.711;-8802.589844;0;0.53922961
552151.8105;7818655.82;-8814.509766;0;0.725614855
552101.8105;7821039.609;-8857.080078;0;0.019472854
549939.3105;7820251.27;-8845.959961;0;0.422057718
549964.3105;7819425.391;-8833.490234;0;0.337631924
549614.3105;7818149.027;-8870.419922;0;0.569645618
552326.8105;7818712.129;-8818.910156;0;0.737514378
548889.3105;7819218.918;-8944.070313;0;0.127979307
551651.8105;7817285.609;-8786.629883;0;0.193515057
549414.3105;7819237.688;-8904.099609;0;0.85329758
552439.3105;7817473.309;-8727.410156;0;0.687000595
550576.8086;7817492.078;-8827.660156;0;0.003797192
549326.8105;7818186.57;-8878.650391;0;0.555013552
552051.8105;7820607.898;-8828.490234;0;0.562587264
549476.8105;7821246.078;-8957.950195;0;0.031145345
549789.3105;7819519.238;-8868.070313;0;0.792651747
549401.8105;7817998.871;-8873.94043;0;0.816785981
550951.8105;7821152.23;-8906.089844;0;0.837811533
552201.8105;7817191.758;-8751.5;0;0.82619807
550614.3105;7821490.09;-8919.570313;0;0.190369212
549664.3105;7817961.328;-8867.75;0;0.133868426
549714.3105;7818899.828;-8861.030273;0;0.903878317
551914.3105;7821734.102;-8854.769531;0;0.874439531
550176.8105;7817473.309;-8835.860352;0;0.053901143
550401.8105;7817567.16;-8831;0;0.100364623
549389.3105;7818242.879;-8875.679688;0;0.00139708
549564.3105;7817867.48;-8861.080078;0;0.518721125
550676.8105;7820007.258;-8793.879883;0;0.416670902
551814.3105;7817642.238;-8796.669922;0;0.432203883
550364.3105;7819988.488;-8783.639648;0;0.36871197
548951.8105;7819294;-8944.259766;0;0.853167683
551239.3105;7819369.078;-8816.759766;0;0.341070427
549739.3105;7819031.219;-8853.620117;0;0.281279808
549489.3105;7817886.25;-8863;0;0.271312259
551401.8105;7819669.398;-8820.889648;0;0.416229032
552114.3105;7816778.816;-8767.290039;0;0.937876326
551626.8105;7816947.75;-8792.69043;0;0.97627957
549989.3105;7817473.309;-8841.280273;0;0.146532969
551551.8105;7818073.949;-8785.370117;0;0.912099886
550176.8105;7818299.188;-8856.570313;0;0.903302477
