X,Y,Z,azimuth,dip,polarity,formation
5273.845000,26087.010000,-1000.000000,90.187405,90.000000,1,Granite
5178.735000,24248.225000,-1000.000000,94.776825,90.000000,1,Granite
5115.330000,22346.035000,-1000.000000,87.881404,90.000000,1,Granite
5144.650000,20063.410000,-1000.000000,90.000000,90.000000,1,Granite
5144.650000,17368.640000,-1000.000000,90.000000,90.000000,1,Granite
5210.440000,15403.040000,-1000.000000,85.058173,90.000000,1,Granite
5273.845000,13754.475000,-1000.000000,90.153940,90.000000,1,Granite
5273.845000,11852.285000,-1000.000000,89.865304,90.000000,1,Granite
5337.250000,9728.170000,-1000.000000,86.852344,90.000000,1,Granite
5400.655000,7984.500000,-1000.000000,89.784484,90.000000,1,Granite
5432.360000,6082.310000,-1000.000000,88.675520,90.000000,1,Granite
5525.085000,3546.055000,-1000.000000,87.137651,90.000000,1,Granite
5559.170000,1200.020000,-1000.000000,91.558106,90.000000,1,Granite
11870.440000,18055.435000,-1000.000000,275.764016,90.000000,1,Granite
11932.775000,19254.615000,-1000.000000,270.338937,90.000000,1,Granite
11949.665000,20937.080000,-1000.000000,270.712252,90.000000,1,Granite
11949.665000,22574.990000,-1000.000000,268.677525,90.000000,1,Granite
8129.310000,1012.150000,-1000.000000,269.741303,90.000000,1,Granite
8129.310000,3022.085000,-1000.000000,270.262421,90.000000,1,Granite
8102.715000,5394.545000,-1000.000000,268.701281,90.000000,1,Granite
8102.715000,8143.890000,-1000.000000,271.298724,90.000000,1,Granite
8771.385000,12272.525000,-1000.000000,303.498820,70.000000,1,Granite
9802.470000,13680.165000,-1000.000000,310.109138,70.000000,1,Granite
10725.240000,15036.105000,-1000.000000,299.675241,70.000000,1,Granite
10039.825121,28274.257257,-2000.000000,64.593815,70.000000,-1,Granite
10552.895121,27361.097257,-2000.000000,55.286121,70.000000,-1,Granite
11177.140121,26372.982257,-2000.000000,59.200359,70.000000,-1,Granite
7590.150000,29873.055000,-2000.000000,178.849262,90.000000,1,Granite
6480.945000,29669.470000,-2000.000000,156.801332,90.000000,1,Granite
5783.475000,29003.700000,-2000.000000,118.072331,90.000000,1,Granite
5403.040000,27672.165000,-2000.000000,98.426799,90.000000,1,Granite
5273.845000,26087.010000,-2000.000000,90.187405,90.000000,1,Granite
5178.735000,24248.225000,-2000.000000,94.776825,90.000000,1,Granite
5115.330000,22346.035000,-2000.000000,87.881404,90.000000,1,Granite
5144.650000,20063.410000,-2000.000000,90.000000,90.000000,1,Granite
5144.650000,17368.640000,-2000.000000,90.000000,90.000000,1,Granite
5210.440000,15403.040000,-2000.000000,85.058173,90.000000,1,Granite
5273.845000,13754.475000,-2000.000000,90.153940,90.000000,1,Granite
5273.845000,11852.285000,-2000.000000,89.865304,90.000000,1,Granite
5337.250000,9728.170000,-2000.000000,86.852344,90.000000,1,Granite
5400.655000,7984.500000,-2000.000000,89.784484,90.000000,1,Granite
5432.360000,6082.310000,-2000.000000,88.675520,90.000000,1,Granite
5525.085000,3546.055000,-2000.000000,87.137651,90.000000,1,Granite
5559.170000,1200.020000,-2000.000000,91.558106,90.000000,1,Granite
11870.440000,18055.435000,-2000.000000,275.764016,90.000000,1,Granite
11932.775000,19254.615000,-2000.000000,270.338937,90.000000,1,Granite
11949.665000,20937.080000,-2000.000000,270.712252,90.000000,1,Granite
11949.665000,22574.990000,-2000.000000,268.677525,90.000000,1,Granite
8129.310000,1012.150000,-2000.000000,269.741303,90.000000,1,Granite
8129.310000,3022.085000,-2000.000000,270.262421,90.000000,1,Granite
8102.715000,5394.545000,-2000.000000,268.701281,90.000000,1,Granite
8102.715000,8143.890000,-2000.000000,271.298724,90.000000,1,Granite
8473.840000,12481.880000,-2000.000000,303.515522,70.000000,1,Granite
9507.450000,13893.235000,-2000.000000,310.144534,70.000000,1,Granite
10417.935000,15230.445000,-2000.000000,299.627644,70.000000,1,Granite
10096.151000,28006.619000,1.000000,64.486115,70.000000,-1,Granite
10631.372500,27053.663500,1.000000,55.407741,70.000000,-1,Granite
11257.973000,26061.545500,1.000000,59.215858,70.000000,-1,Granite
7590.152000,29873.053500,1.000000,178.849045,90.000000,1,Granite
6480.948500,29669.466500,1.000000,156.801363,90.000000,1,Granite
5783.478500,29003.699500,1.000000,118.072503,90.000000,1,Granite
5403.040500,27672.166500,1.000000,98.426958,90.000000,1,Granite
5273.843000,26087.008500,1.000000,90.187404,90.000000,1,Granite
5178.733500,24248.225000,1.000000,94.776816,90.000000,1,Granite
5115.327000,22346.034500,1.000000,87.881560,90.000000,1,Granite
5144.645000,20063.406000,1.000000,90.000000,90.000000,1,Granite
5144.645000,17368.637000,1.000000,90.000000,90.000000,1,Granite
5210.436500,15403.040500,1.000000,85.058038,90.000000,1,Granite
5273.843000,13754.475500,1.000000,90.153939,90.000000,1,Granite
5273.843000,11852.285500,1.000000,89.865303,90.000000,1,Granite
5337.249500,9728.173000,1.000000,86.852270,90.000000,1,Granite
5400.656000,7984.499000,1.000000,89.784485,90.000000,1,Granite
5432.359000,6082.309000,1.000000,88.675607,90.000000,1,Granite
5525.083500,3546.055500,1.000000,87.137587,90.000000,1,Granite
5559.171500,1200.021000,1.000000,91.558029,90.000000,1,Granite
11870.441500,18055.437000,1.000000,275.764142,90.000000,1,Granite
11932.776500,19254.617000,1.000000,270.338799,90.000000,1,Granite
11949.664500,20937.082500,1.000000,270.712223,90.000000,1,Granite
11949.664500,22574.992500,1.000000,268.677569,90.000000,1,Granite
8129.311500,1012.151500,1.000000,269.741389,90.000000,1,Granite
8129.311500,3022.086500,1.000000,270.262335,90.000000,1,Granite
8102.715000,5394.545000,1.000000,268.701281,90.000000,1,Granite
8102.715000,8143.890000,1.000000,271.298724,90.000000,1,Granite
9068.935000,12063.170000,1.000000,303.482319,70.000000,1,Granite
10097.495000,13467.090000,1.000000,310.073767,70.000000,1,Granite
11032.545000,14841.765000,1.000000,299.721180,70.000000,1,Granite
